_id,apk_name,package_name,ml_permission,ml_origin,ml_plugin,ml_virus,malicious,undetected,malware
{'$oid': '6080b68132fda25f88a14893'},com.a205787153251cd2e22c3f160a.a63487422a.apk,com.a205787153251cd2e22c3f160a.a63487422a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser']",[],0,62,0
{'$oid': '6080b68132fda25f88a14894'},com.a20832314152142647b46215a.a35656126a.apk,com.a20832314152142647b46215a.a35656126a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a20832314152142647b46215a.a35656126a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,60,0
{'$oid': '6080b68132fda25f88a14895'},com.a208493880951ad42411a90d8a.a85334413a.apk,com.a208493880951ad42411a90d8a.a85334413a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a208493880951ad42411a90d8a.a85334413a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a14896'},com.a209542772951981bc5e11561a.a37661621a.apk,com.a209542772951981bc5e11561a.a37661621a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a14897'},com.a2108656823511872c154ee15a.a22529128a.apk,com.a2108656823511872c154ee15a.a22529128a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2108656823511872c154ee15a.a22529128a.permission.C2D_MESSAGE']",['origin~~*'],[],"['Android.Airpush.J (AdWare)', 'Android.PUA.General', 'AppRisk:Generisk', 'Trojan.Gen.2', 'a variant of Android/AdDisplay.AirPush.P potentially unwanted', 'Trojan.Android.Airpush.dzomom', 'ApplicUnwnt@#lblmcp11s6do', 'Adware.Airpush.31.origin', 'ADWARE/ANDR.AirPush.FOPL.Gen', 'PUA:Win32/Presenoker', 'Riskware.AndroidOS.Airpush.z!c', 'Malicious (score: 85)', 'PUA.AndroidOS.AirPush', 'Adware/AirPush!Android']",14,50,1
{'$oid': '6080b68132fda25f88a14898'},com.a2114021602520485191c82b5a.a68166142a.apk,com.a2114021602520485191c82b5a.a68166142a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2114021602520485191c82b5a.a68166142a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['PUA.Adware'],1,62,1
{'$oid': '6080b68132fda25f88a14899'},com.a2054012516500c7a3ea0a3e2a.a96526417a.apk,com.a2054012516500c7a3ea0a3e2a.a96526417a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2054012516500c7a3ea0a3e2a.a96526417a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a1489a'},com.a2130586853519ac9acaee176a.a49615445a.apk,com.a2130586853519ac9acaee176a.a49615445a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2130586853519ac9acaee176a.a49615445a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,62,0
{'$oid': '6080b68132fda25f88a1489b'},com.a21372210815138fa45a51553a.a61205380a.apk,com.a21372210815138fa45a51553a.a61205380a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a21372210815138fa45a51553a.a61205380a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,61,0
{'$oid': '6080b68132fda25f88a1489c'},com.a2136957335500c5e9a9e6794a.a58855315a.apk,com.a2136957335500c5e9a9e6794a.a58855315a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2136957335500c5e9a9e6794a.a58855315a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['Android.Malware.Adware'],1,61,1
{'$oid': '6080b68132fda25f88a1489d'},com.a2146462082521a629bdf3ad3a.a11810972a.apk,com.a2146462082521a629bdf3ad3a.a11810972a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2146462082521a629bdf3ad3a.a11810972a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['Android.Malware.Adware'],1,62,1
{'$oid': '6080b68132fda25f88a1489e'},com.a248218658520d4ee04aec54a.a25507330a.apk,com.a248218658520d4ee04aec54a.a25507330a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],[],0,62,0
{'$oid': '6080b68132fda25f88a1489f'},com.a248758148500c758aac9ef0a.a13763260a.apk,com.a248758148500c758aac9ef0a.a13763260a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a248758148500c758aac9ef0a.a13763260a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a148a0'},com.a2562111250d03de2ab5e15a.a46136253a.apk,com.a2562111250d03de2ab5e15a.a46136253a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a2562111250d03de2ab5e15a.a46136253a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,62,0
{'$oid': '6080b68132fda25f88a148a1'},com.a26143787851a5f30caf7ad2a.a92508247a.apk,com.a26143787851a5f30caf7ad2a.a92508247a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a26143787851a5f30caf7ad2a.a92508247a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,62,0
{'$oid': '6080b68132fda25f88a148a2'},com.a26964071514536ef59ab93a.a31333391a.apk,com.a26964071514536ef59ab93a.a31333391a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a26964071514536ef59ab93a.a31333391a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a148a3'},com.a28139915451566070286e09a.a01362733a.apk,com.a28139915451566070286e09a.a01362733a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a28139915451566070286e09a.a01362733a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['Android.Malware.Adware'],1,62,1
{'$oid': '6080b68132fda25f88a148a4'},com.a297881852500c48bf402693a.a61859035a.apk,com.a297881852500c48bf402693a.a61859035a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a297881852500c48bf402693a.a61859035a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,63,0
{'$oid': '6080b68132fda25f88a148a5'},com.a336191815502b6907d9d4a7a.a64785350a.apk,com.a336191815502b6907d9d4a7a.a64785350a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a336191815502b6907d9d4a7a.a64785350a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['Android.Malware.Adware'],1,60,1
{'$oid': '6080b68132fda25f88a148a6'},com.a33238782500c6117882d06a.a32392500a.apk,com.a33238782500c6117882d06a.a32392500a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a33238782500c6117882d06a.a32392500a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],[],0,64,0
{'$oid': '6080b68132fda25f88a148a7'},com.a340511543523628e4e345b6a.a61250149a.apk,com.a340511543523628e4e345b6a.a61250149a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],[],0,58,0
{'$oid': '6080b68132fda25f88a148a8'},com.a347368325235ff575a3af2a.a49553076a.apk,com.a347368325235ff575a3af2a.a49553076a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],['PUA.Adware'],1,61,1
{'$oid': '6080b68132fda25f88a148a9'},com.a351347079500c719e3afce1a.a13525566a.apk,com.a351347079500c719e3afce1a.a13525566a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a351347079500c719e3afce1a.a13525566a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['PUA.Adware'],1,63,1
{'$oid': '6080b68132fda25f88a148aa'},com.a35567053951ca0db58541f5a.a58670733a.apk,com.a35567053951ca0db58541f5a.a58670733a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],[],0,55,0
{'$oid': '6080b68132fda25f88a148ab'},com.a3649769325124ce4b2ec119a.a98105769a.apk,com.a3649769325124ce4b2ec119a.a98105769a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.a3649769325124ce4b2ec119a.a98105769a.permission.C2D_MESSAGE']","['launch-external~~yes', 'origin~~*']",[],['Android.Malware.Adware'],1,61,1
{'$oid': '6080b68132fda25f88a148ac'},com.a36610345951fe8a6c30d2e9a.a63367897a.apk,com.a36610345951fe8a6c30d2e9a.a63367897a,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE']","['launch-external~~yes', 'origin~~*']",[],[],0,62,0
{'$oid': '6080b68132fda25f88a148ad'},com.logitech.squeezeboxremote.apk,com.logitech.squeezeboxremote,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE']",[],[],[],0,62,0
{'$oid': '6080b68132fda25f88a148ae'},com.mikeoki.oki.mikeoki.oki.conback.apk,com.mikeoki.oki.mikeoki.oki.conback,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.GET_ACCOUNTS', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.mikeoki.oki.mikeoki.oki.conback.permission.C2D_MESSAGE', 'com.android.vending.BILLING', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.com.plugin.gcm.GCMIntentService', 'android.permission.com.plugin.gcm.PushHandlerActivity', 'android.permission.com.android.vending.BILLING']","['origin~~*', 'launch-external~~yes', 'origin~~*']",[],[],0,63,0
